,cov_true,cov_test,precision,recall,f1,tss,tn,fp,fn,tp
159,0.5,0.16899999999999987,0.5389916531877201,0.5034590349538606,0.5206197677241509,0.4472595589854843,1909820.0,113722.0,131132.0,132959.0
160,0.5,0.16999999999999987,0.5407808445870023,0.5011454385041519,0.5202092660359336,0.4456056968037079,1911155.0,112387.0,131743.0,132348.0
161,0.5,0.17099999999999987,0.5425830459024095,0.49856678190472226,0.5196444851388632,0.4437124719867665,1912542.0,111000.0,132424.0,131667.0
162,0.5,0.17199999999999988,0.5445695188054936,0.4960638567766414,0.5191862227761717,0.4419201819727579,1913980.0,109562.0,133085.0,131006.0
163,0.5,0.17299999999999988,0.5464639140257269,0.4936821020027188,0.5187338115756932,0.44020853930918435,1915336.0,108206.0,133714.0,130377.0
164,0.5,0.17399999999999988,0.5482747544420212,0.49120946946317745,0.5181757357273389,0.4383911933908251,1916662.0,106880.0,134367.0,129724.0
165,0.5,0.17499999999999988,0.5499631543301117,0.488888299866334,0.5176304088971925,0.43667688048388476,1917890.0,105652.0,134980.0,129111.0
166,0.5,0.17599999999999988,0.5515813350058855,0.4861808997656111,0.5168203288995691,0.4345970927578989,1919160.0,104382.0,135695.0,128396.0
167,0.5,0.17699999999999988,0.5534802693731095,0.48362117603401855,0.5161978704614943,0.4327015509409886,1920504.0,103038.0,136371.0,127720.0
168,0.5,0.17799999999999988,0.5555249464340374,0.4810576657288586,0.5156164706025597,0.43082544915020593,1921895.0,101647.0,137048.0,127043.0
169,0.5,0.17899999999999985,0.5576666093330335,0.4788008678826617,0.515233256049907,0.4292362924994969,1923246.0,100296.0,137644.0,126447.0
170,0.5,0.17999999999999985,0.5594171200967317,0.4765099908743577,0.5146459513785085,0.42753151649626225,1924432.0,99110.0,138249.0,125842.0
171,0.5,0.18099999999999986,0.5613634528604878,0.4738783222449837,0.5139243365330323,0.4255536519391536,1925755.0,97787.0,138944.0,125147.0
172,0.5,0.18199999999999986,0.5628649350296923,0.4712390804684749,0.5129927946050223,0.42347580201910245,1926891.0,96651.0,139641.0,124450.0
173,0.5,0.18299999999999986,0.5646279604422874,0.468702076178287,0.5122125321994971,0.42153527657640083,1928098.0,95444.0,140311.0,123780.0
174,0.5,0.18399999999999986,0.5661639923288125,0.466146139020262,0.5113098303733117,0.41952887088349977,1929210.0,94332.0,140986.0,123105.0
175,0.5,0.18499999999999986,0.5680504393493733,0.4636318541714788,0.5105569420207365,0.41762094854164755,1930437.0,93105.0,141650.0,122441.0
176,0.5,0.18599999999999986,0.5702858586283838,0.4616363299014355,0.5102413218713117,0.41623919952311866,1931679.0,91863.0,142177.0,121914.0
177,0.5,0.18699999999999986,0.5724712554198337,0.45945147695301997,0.5097722059305442,0.4146705927410787,1932926.0,90616.0,142754.0,121337.0
178,0.5,0.18799999999999986,0.5746394322246746,0.4574294466680046,0.5093787883579478,0.4132391111078828,1934121.0,89421.0,143288.0,120803.0
179,0.5,0.18899999999999986,0.5766711297312084,0.45501361273197494,0.5086693702007332,0.41142074438528387,1935330.0,88212.0,143926.0,120165.0
180,0.5,0.18999999999999986,0.5786054841598296,0.4526356445316198,0.5079267282222119,0.40961306333488656,1936484.0,87058.0,144554.0,119537.0
181,0.5,0.19099999999999986,0.580876606884695,0.4503409809497484,0.507346934422558,0.40793365755344624,1937729.0,85813.0,145160.0,118931.0
182,0.5,0.19199999999999987,0.582918829473933,0.4481939937370073,0.5067548619807554,0.4063416378185238,1938852.0,84690.0,145727.0,118364.0
183,0.5,0.19299999999999987,0.5850285674505105,0.44549416678341935,0.5058147783505376,0.40425360938456134,1940090.0,83452.0,146440.0,117651.0
184,0.5,0.19399999999999984,0.5873032592013001,0.4433812587327853,0.5052938193822619,0.40271938959441306,1941261.0,82281.0,146998.0,117093.0
185,0.5,0.19499999999999984,0.5894592599334567,0.441419813624849,0.5048099303464059,0.40129660392621164,1942351.0,81191.0,147516.0,116575.0
186,0.5,0.19599999999999984,0.5915399598209278,0.4392955458535126,0.5041752405951158,0.3997075363138045,1943434.0,80108.0,148077.0,116014.0
187,0.5,0.19699999999999984,0.5938386162104299,0.4369213642267249,0.5034358788650911,0.3979204440580306,1944622.0,78920.0,148704.0,115387.0
188,0.5,0.19799999999999984,0.595763785085534,0.4346494200862581,0.5026107631309892,0.39615997929382585,1945657.0,77885.0,149304.0,114787.0
189,0.5,0.19899999999999984,0.5982015198571271,0.4325024328735171,0.502032833000022,0.39458920942670944,1946823.0,76719.0,149871.0,114220.0
190,0.5,0.19999999999999984,0.6005667669435295,0.4301282512467293,0.5012554221439698,0.39279272769446305,1947992.0,75550.0,150498.0,113593.0
